sumber_data,aplikasi,date,username,text,clean_text
playstore,gojek_customer,2018-02-25, Azka Azhari , no particular issue occurred but go point system kinda sucks unfair after update ,particular issue occurred go point system kinda sucks unfair update
playstore,gojek_customer,2018-03-19, dwi yoga , Why gojek don t give cuntomers some promo like another similiar aplication driver online ,gojek don give cuntomers promo like another similiar aplication driver online
playstore,gojek_customer,2018-03-20, Mursid Sakiran , Semenjak point driver buat ngisi gopay dipersulit 100rb dapat 1 2 point kita sulit sekali top up di driver Dan tidak ada lagi penawaran top up dari driver ,semenjak point driver ngisi gopay dipersulit rb point sulit top driver penawaran top driver
playstore,gojek_customer,2018-02-28, Mohammad Prima Dendi , Kenapa ya gojek skrg hrs ngambil rute terjauh Padahal tujuan saya dekat Tp diputer jauh2 sehingga harganya menjadi mahal ,gojek skrg hrs ngambil rute terjauh tujuan diputer harganya mahal
playstore,gojek_customer,2018-02-18, Mainar S M , Sulit untuk melakukan withdraw dan transfer Go Pay Tidak praktis harus scan KTP dulu ,sulit withdraw transfer go pay praktis scan ktp
playstore,gojek_customer,2018-02-26, Paul Neumann , Have a problem in canceling rides due to rain Also riders are often unfamiliar with local area so delays ,problem canceling rides due rain also riders often unfamiliar local area delays
playstore,gojek_customer,2018-02-15, Theresa Sila , Titik lokasi penjemputan tidak bisa diganti padahal titik yang otomatis muncul nggak tepat Please do something I find the older version easier to use ,titik lokasi penjemputan diganti titik otomatis muncul nggak please something find older version easier use
playstore,gojek_customer,2018-02-22, Setiawan Hengly Teja , Beberapa minggu terakhir aplikasi memberikan tempat yang salah pada driver posisi driver di peta dengan realtime tidak sama dan berbeda jauh Mohon segera diperbaiki Terima kasih ,minggu aplikasi salah driver posisi driver peta realtime berbeda mohon diperbaiki
playstore,gojek_customer,2018-02-17, Christine Meidi , Saran aja sebaiknya pihak ke 3 yang bekerjasama dengan Gojek misal kayak Gofood juga d tampilkan alat rating dan komen Jadi ga cuma abang gojeknya aja yg kita rating pelayanannya Kadang bingung juga klo mau komplain atau nyampein unek2 pesanan yang ga sesuai sama ekspektasi misal terlalu asin ,saran bekerjasama gojek kayak gofood tampilkan alat rating komen abang gojeknya rating pelayanannya kadang bingung komplain nyampein unek pesanan sesuai ekspektasi asin
playstore,gojek_customer,2018-02-20, Vincent Daniel , Where the hell is the Free Ride Voucher and GoFood voucher Voucher regulation get changed every week disappointed with the Voucher system ,hell free ride voucher gofood voucher voucher regulation get changed every week disappointed voucher system
playstore,gojek_customer,2018-02-26, Fath Zahroh , Lebih suka versi lama versi baru tidak bisa menentukan lokasi penjemputan manual padahal biasanya mesenin gojek buat saudara poor the new version ,suka versi versi menentukan lokasi penjemputan manual mesenin gojek saudara poor new version
playstore,gojek_customer,2018-03-03, Ayuning , Very disappointing bcs the feature to check go ride fee before we confirm our ride is gone ,disappointing bcs feature check go ride fee confirm ride gone
playstore,gojek_customer,2018-02-28, Wulan Seruniati Salim , Most of the drivers are picky they don t want to take orders to certain place Also the drivers aren t as polite as they used to be ,drivers don want take orders certain place also drivers aren polite used
playstore,gojek_customer,2018-02-09, Amelia Trisanti , Update terbaru malah banyak bug nya Mau tulis notes ga bisa Lokasi pick up juga ga bs diketik manual Malah jadi ribet ,update terbaru bug tulis notes lokasi diketik manual ribet
playstore,gojek_customer,2018-02-15, ANI MUGI RAHAYU , Aplikasi gojek selalu helpful banget tapi kurang suka sama yg versi ini soalnya gak ada lagi perkiraan berapa menit penjemputan driver ditambah maps nya suka gak valid ,aplikasi gojek helpful banget suka versi perkiraan penjemputan driver ditambah maps suka valid
playstore,gojek_customer,2018-02-21, Hendra Syam , Kok sesudah aupdate mau pilih restaurant misalnya mcd malah ngeblank yah What happen ,aupdate pilih restaurant mcd ngeblank yah happen
playstore,gojek_customer,2018-03-06, Rane , Halo sejak perbaharuan terbaru dari GO JEK saya mengalami kendala pada saat akan menggunakan layanan Go Food Awalnya saya kira masalah terletak pada sambungan internet yang tidak stabil namun walau dengan sambungan internet yang sangat baik saya gagal memuat halaman Go Food It is so sad that I c ,halo perbaharuan terbaru go jek mengalami kendala layanan go food terletak sambungan internet stabil sambungan internet gagal memuat halaman go food sad
playstore,gojek_customer,2018-02-22, Lilian RL , This is for v2 34 1 awesome not so with the latest update v301 can t even load my location so I had to roll back to v2 34 1 ,awesome latest update can even load location roll back
playstore,gojek_customer,2018-02-26, A Google user , Dulu enak banget Ngga seribet ini Tapi emang tampilannya lebih bagus yang sekarang Tapiii yang sekarang aku aja kesulitan ngedetect tempatku sendiri Ngga ada alamatnya udah ketik manual tetep aja balik ke alamat yang salah Terus aku mau pergi ke tempat tujuan tempat yang aku tuju itu ngga a ,enak banget ngga seribet emang tampilannya bagus tapiii kesulitan ngedetect tempatku ngga alamatnya udah ketik manual tetep alamat salah pergi tujuan tuju ngga
playstore,gojek_customer,2018-03-01, Qui Gon Jean , Sejak pertama kali menggunakan hingga sekarang perkembangan app sangat pesat dan khususnya go ride telah makin baik dan makin akurat ,kali perkembangan app pesat go ride akurat
playstore,gojek_customer,2018-02-21, Christopher Cason , Customer service is horrible Still waiting after 4 days for plan token Do not use that service ,customer service horrible still waiting days plan token use service
playstore,gojek_customer,2018-02-12, Muhammad Ridha Syahputra , Update baru bagus jd terlihat simple memudahkan buat mesen diri sendiri tapi jd lebih sulit untuk memesankan gojek buat orang lain semisal dari tempat dia ke ketampat kita ,update bagus simple memudahkan mesen sulit memesankan gojek orang ketampat
playstore,gojek_customer,2018-02-11, Nailil Husna , PLEASE ADD FEATURE TO REJECT CERTAIN DRIVER BETTER YET BLOCK FEATURE PLEASE ,please feature reject certain driver better yet block feature please
playstore,gojek_customer,2018-02-15, Yuno Lastyanto , This new interface update please consider about UX more than UI The old version way much better ,new interface update please consider ux ui old version way much better
playstore,gojek_customer,2018-02-11, Imelda Marliana , Bagusan aplikasi yg lama Setelah di update perlu waktu lama utk loading pemesanan Pemilihan lokasi jg jd kurang akurat ,bagusan aplikasi update loading pemesanan pemilihan lokasi akurat
playstore,gojek_customer,2018-02-06, Hari Prasetyo , bagusan yg lama bebas menentukan lokasi pickup ayo balikin lagi ke versi lama nyesel update ,bagusan bebas menentukan lokasi balikin versi nyesel update
playstore,gojek_customer,2018-02-13, nefertari pramudhita , Harusnya ada fitur merubah asal toko jika salah alamat di go shop oleh driver Kasian kalo ngga ,fitur merubah toko salah alamat go shop driver kasian kalo ngga
playstore,gojek_customer,2018-02-26, Jessica Wijaksono , Crash Crash and Crash After update my gojek app was often crashing when I was scrolling in go food ,crash crash crash update gojek app often crashing scrolling go food
playstore,gojek_customer,2018-03-31, NggihChannel 26 , I dont know why since i have upgraded this app The cost was more expansive than before For example before for 2 8 km i pay Rp 6000 and now it will be Rp 9000 ,dont know since upgraded app cost expansive example km pay rp will rp
playstore,gojek_customer,2018-02-13, Arie Wahyu Firmanto , Roll back to the old apps gampang banget forced close idk gps point nya jg jadi berantakan ,roll back old apps gampang banget forced close idk gps point berantakan
playstore,gojek_customer,2018-03-05, Bimo Logo , More updates less improvement Well played Jek You launched 2 or even 3 updates within a week yet it only worsen your service <d9><f7><bb> ,updates less improvement well played jek launched even updates within week yet worsen service
playstore,gojek_customer,2018-02-25, Moko Budpar , Interface Lebih bagus aplikasi versi lama aplikasi baru lebih akurat titik penjemputan dan penghantaran tapi interface kurang user friendly mohon ditingkatkan lagi ,interface bagus aplikasi versi aplikasi akurat titik penjemputan penghantaran interface user friendly mohon ditingkatkan
playstore,gojek_customer,2018-02-07, Andre W , Driver gojek lumayan banyak yg menggunakan motor dengan plat yang berbeda dari yang tercantum Jadi agak ngeri naiknya ,driver gojek lumayan motor plat berbeda tercantum ngeri naiknya
playstore,gojek_customer,2018-02-21, mistletoe , appnya ngebug setelah trf selesai bisa auto finding sndiri very annoying ,appnya ngebug trf selesai auto finding sndiri annoying
playstore,gojek_customer,2018-02-27, bernike diesta stela eveliana , This app really help me to do so many things Thanks gojek ,app really help many things gojek
playstore,gojek_customer,2018-03-26, devan aldian , This app is essentials to me lil bit laggy but thats okay the price is increase too ,app essentials lil bit laggy thats okay price increase
playstore,gojek_customer,2018-03-29, Gabriella Michelle , Akhir2 ini aplikasi minta update GPS selalu tidak pas Dan sering error ,aplikasi update gps pas error
playstore,gojek_customer,2018-02-16, dian salurante , It reads my location wrong old version is better ,reads location wrong old version better
playstore,gojek_customer,2018-02-10, Swan , The latest update eliminates the discount on gopay payment so the fare becomes expensive ,latest update eliminates discount gopay payment fare becomes expensive
playstore,gojek_customer,2018-02-27, Eric Adryanto , ini gimana caranya saya bs memesan gocar utk anak saya plg sekolah update baru kok malah makin ribet ,gimana memesan gocar anak plg sekolah update ribet
playstore,gojek_customer,2018-03-04, Rini Lumunon , Can t arrange the pick up and drop off point manually <89><9d> <95><fc><8f> the older version better ,can arrange drop point manually older version better
playstore,gojek_customer,2018-02-06, Alvi keepeye , Ini update terbaru malah jadi minus masa ga bisa setup lokasi penjemputan USELESS ,update terbaru minus setup lokasi penjemputan useless
playstore,gojek_customer,2018-02-12, Lubby Masfar , very bad update UX is terrible hopefully get better location point but it never happened searching location like forever ,bad update ux terrible hopefully get better location point never happened searching location like forever
playstore,gojek_customer,2018-02-12, Setyaning Andini , Good application really help me alot drive all around jakartA as i wish go food if u do really hungry but lazy to out the house sending document ect go car go massage go salon go mart when you garlic is on vacation hahaha thank you so much gojek aplikasi sukses selalu yah <d9><d4><8d> <d9><d4><8d> <d9><d4><8d> ,good application really help alot drive around jakarta wish go food really hungry lazy house sending document ect go car go massage go salon go mart garlic vacation hahaha thank much gojek aplikasi sukses yah
