V1;V2;V3;V4;V5;V6;V7;V8;V9
28-Mar-18;10.28 PM;@duckcatdog;"gojek dev team: ""brb creating block driver feature""";TRUE;;;;/duckcatdog/status/979228850671337472
28-Mar-18;9.03 PM;@vngnc;.@CeritaTranspOL  pic.twitter.com/g8GtX1bvai;FALSE;1;20;12;/vngnc/status/979207458974396416
28-Mar-18;12.14 AM;@kumparan;.@Uber sepakat untuk menjual bisnisnya di kawasan Asia Tenggara kepada @GrabSG. Apa saja dampaknya bagi driver dan pengguna? @CeritaTranspOL @GrabID @Uber_IDN https://bit.ly/2utsn20 pic.twitter.com/4SxvsZMT1g;FALSE;;2;4;/kumparan/status/978892999898861568
26-Mar-18;9.40 PM;@kumparan;Demo ojek online 'hijaukan' Istana Negara. Kamu sulit dapat ojek online hari ini? @CeritaTranspOL @GrabID @gojekindonesia @kemenhub151 #kumparanNEWS http://bit.ly/2pHNcCc pic.twitter.com/4dYqxFpdkx;FALSE;3;31;14;/kumparan/status/978492017880678400
23-Mar-18;5.27 AM;@AdiSupangkat;"Jazakallah khairan katsira, aamiin 
Nuhun atas bantuan dari grup ojol atas sumbangan kpd korban banjir Jatihandap yg dititip ke posko GCV Jatihandap #ynwa #dermaojolberkah #banjirjatihandap @prfm @sekitarbandung_ @infobdg @CeritaTranspOL pic.twitter.com/UwPvp9Rc5B";FALSE;;2;4;/AdiSupangkat/status/977159955076726784
28-Feb-18;9.42 AM;@trshxaw;Yang jemput tadi sore bikin degdegan. @CeritaTranspOL pic.twitter.com/FB7vA2RPog;FALSE;2;6;4;/trshxaw/status/968904345000423424
25-Feb-18;3.11 AM;@anggitadeska;Dont use grabpay as ur payment method , srsly. My trip’s payment still not solved since thursday, feb 22 and i already mention @GrabID but it just silence. Nah. @CeritaTranspOL;FALSE;1;;;/anggitadeska/status/967718594439032832
04-Feb-18;10.22 PM;@mobilmasuk;Thread. Cc @CeritaTranspOL  https://twitter.com/nindysm/status/960386837859549184 …;FALSE;;1;1;/mobilmasuk/status/960398281716072448
02-Feb-18;4.15 PM;@yonpurba;You can mention @lambeonlen;TRUE;;;;/yonpurba/status/959580970419499008
30-Jan-18;3.56 AM;@adrianizulivan;When your mas2 Uber tells you that he kissed a girl on her very first time Ubering with him, what would you do? @CeritaTranspOL;FALSE;;;;/adrianizulivan/status/958308039131451392
28-Jan-18;9.21 PM;@pengendarabesi;#tolakpermenhub108 #tolakpm108 @CeritaTranspOL @lambeonlenpic.twitter.com/60iUOVXwal;FALSE;1;14;10;/pengendarabesi/status/957846248848949249
28-Jan-18;6.54 AM;@fadzari;Oooo hahahahh;TRUE;;;;/fadzari/status/957628072517238785
23-Jan-18;4.48 AM;@karinyoo;@CeritaTranspOL my today's story... pic.twitter.com/JLnjT8DBWe;FALSE;2;3;6;/karinyoo/status/955784268675862530
22-Jan-18;2.43 AM;@dinikopi;Driver ojol banyakan pake Instagram, Twitter, atau Facebook sih kira-kira?;TRUE;2;1;;/dinikopi/status/955390410242715652
22-Jan-18;2.32 AM;@dinikopi;"Mau survey dikit dong guys,
Kira-kira temen-temen driver @CeritaTranspOL @DriverGojekPro @lambeonlen kalo buka Instagram, sering nontonin video lucu dari komunitas mana sih?

Bantu RT ya guys, thanks <3";FALSE;2;4;2;/dinikopi/status/955387624155357185
16-Jan-18;3.24 AM;@Rio_Ramabaskara;"Menembus Kemacetan Jakarta,

Oke.. aku baik baik Saja - @CeritaTranspOL pic.twitter.com/lxNcW0IR1m";FALSE;1;1;1;/Rio_Ramabaskara/status/953226481957666816
16-Jan-18;2.57 AM;@erinplstr;The real definition of “a man has got to do what a man has got to do.”  @CeritaTranspOL;FALSE;;;;/erinplstr/status/953219697800982528
12-Jan-18;2.46 AM;@BondolSimamora;"@lambeonlen @CeritaTranspOL 

driver grabike dipukulin oleh sopir angkot di medan pic.twitter.com/vyWek7a89e";FALSE;;3;;/BondolSimamora/status/951767236749934592
09-Jan-18;2.39 AM;@Vin_Madja;"Hari ini naik Uber dan nemu thank you notes kayak gini di profil drivernya 
@CeritaTranspOL pic.twitter.com/OOUJeq3Wg0";FALSE;1;1;;/Vin_Madja/status/950678534002896896
03-Jan-18;2.41 AM;@dijalannn;Suka baca tweet customer yang nyinyir driver bisa pake gps ga sih ~ Sekarang mau nyinyir ah. Customer bisa pake GPS gak sih ~ @CeritaTranspOL @DriverGojekPro pic.twitter.com/rgEK5728Ts;FALSE;1;6;2;/dijalannn/status/948504481229975552
27-Mar-18;7.38 AM;@lipodiana;"Dear @GrabID @gojekindonesia @CeritaTranspOL 
Tolong jangan pernah diulangi lagi.
Ini bukan cuma tjd pada teman2 tuli, tapi teman2 disabilitas lain juga mengalami perlakuan diskriminatif serupa.
Dan lebih selektif lagi dlm merekrut driver.

Tks.

Cr. IG @.suryasahetapy pic.twitter.com/tZ3Ff9GkHg";FALSE;;;;/lipodiana/status/978642360237096960
27-Mar-18;2.00 AM;@kumparan;Demo ojek online 'hijaukan' Istana. Mereka menuntut soal tarif dan payung hukum yang jelas terhadap ojek online di Indonesia. @CeritaTranspOL @GrabID @gojekindonesia @Uber_IDN @kemenhub151 https://bit.ly/2I6vsHb pic.twitter.com/OdlKsQPclD;FALSE;1;6;2;/kumparan/status/978557432287846401
26-Mar-18;10.07 AM;@dinikopi;"Gue pelanggan platinum Grab, gak pernah dapet Grab yg rese tuh. Makanya betah banget naik Grab, karena semua drivernya baik, cepat ditemukan, dan lebih murah dari Gojek

Kayaknya ada hubnya dengan badge platinum itu ya? @CeritaTranspOL";FALSE;;;;/dinikopi/status/978317423618097152
22-Mar-18;1.12 AM;@briaaaaand;"Beritanya ada disini, udah jelas ada bukti video pemalakan dan pencatutan instansi kepolisian tp Polres masih nunggu korban lapor :((
Cc @CeritaTranspOL
https://faktualnews.co/2018/03/22/catut-instansi-polresta-sidoarjo-dua-pria-palak-driver-grab/72595/ …";TRUE;1;1;1;/briaaaaand/status/976733463175835648
07-Mar-18;8.59 PM;@noediyan;"setelah saya sms dia fix jawab di penabur, sedangkan saya sudah sempat berhenti di depan pintu masuk penabur, ternyata hanya ada satpam, dan tidak ada yang menunggu,
kalo konsumen beneran, harusnya dia menunggu didepan pos, supaya tidak menunggu, tidak ada hujan / macet.pic.twitter.com/BGHVQNHrub";TRUE;1;;;/noediyan/status/971611332670767104
22-Feb-18;6.23 PM;@siphint;Sama-sama kak Shin;TRUE;;1;;/siphint/status/966861116545445889
22-Feb-18;4.05 AM;@rizkyreswandy77;Sebastian = sebatas teman tanpa kepastian,,  Andi lau = antara dilema dan galau..  Sae aje centong nasi uduk @CeritaTranspOL pic.twitter.com/GGa4Hlaoz5;FALSE;1;;;/rizkyreswandy77/status/966645222653419520
15-Feb-18;12.55 AM;@noediyan;"waspada maling motor berjaket ojol akan terus beraksi
semoga lebih waspada.

@TMCPoldaMetro @CeritaTranspOL @DriverGojekPro @gojekindonesia @GrabID @Uber_IDN @DivHumasPolri @poldametrojayapic.twitter.com/pJbWhK5oHy";FALSE;;6;2;/noediyan/status/964060549653790721
13-Feb-18;2.02 AM;@noediyan;bwat rekan2 @CeritaTranspOL yang sering melihat driver ojol berhenti didepan atau sekitar rumah, mohon ditanyakan mau jemput di jalan apa dan siapa yang dijemput, kejadian di jakpus, maling motor berjaket ojol. dengan memanfaatkan keadaan bahwa ojol sedang menunggu penumpang. thx;FALSE;;2;;/noediyan/status/963352637058920448
12-Feb-18;5.19 AM;@bonni_pc;"Ga kebayang sedihnya CS pas dapat kabar pacarnya wafat pas lagi nunggu flight ke jakarta dr sangatta. 

Dia langsung jatuh gtu aja kak, ujar si cs kepadaku. 

Tp si CS tetap msih rajin kunjungi mama si cowo di pluit @CeritaTranspOL";FALSE;;;;/bonni_pc/status/963039789317373952
12-Feb-18;5.17 AM;@bonni_pc;Pagi tadi dapat customer anak makassar,  wanita muda kerja di bank di daerah cinere.  Iseng ajak ngobrol,  eh dia cerita tentang dia yang gagal nikah karena pacarnya yg mau kasih surprise dgn dtg ke jkt, meninggal dunia di bandara sangatta @CeritaTranspOL;FALSE;;;;/bonni_pc/status/963039251834138624
08-Feb-18;6.27 AM;@utushardiono;"Malem-malem di Japri sama driver Ojol yg dulu banget pernah anter dari Rumah ke Mol. 
.
.
.
.
.
ngajak ikutan Seminar MLM. Oke.
@CeritaTranspOL";FALSE;2;;1;/utushardiono/status/961607503594233856
23-Jan-18;1.16 AM;@noediyan;"dari pantauan terakhir, tinggal driver @GrabID yang masih masuk jalur busway, kebetulan driver kompetitor sedang tidak ada yang masuk jalur @PT_TransJakarta 

semoga ketertiban ini dilanjutkan driver @gojekindonesia @GrabID dan @Uber_IDN 

@CeritaTranspOL https://twitter.com/TMCPoldaMetro/status/955627586322776064 …";FALSE;;;;/noediyan/status/955731046091309056
13-Jan-18;12.32 AM;@rezaknwn_;@CeritaTranspOL abang gofood baperan pic.twitter.com/x3meWcl09n;FALSE;1;;;/rezaknwn_/status/952095908941897728
11-Jan-18;6.14 AM;@dramaonline_ID;Betul sekali pak;TRUE;;;1;/dramaonline_ID/status/951457205798121472
10-Jan-18;7.13 AM;@jalucock;"Seandainya ada gojek trabas..wkwk
@CeritaTranspOL pic.twitter.com/SagISHXEQt";FALSE;1;;1;/jalucock/status/951109713399185409
09-Jan-18;1.59 AM;@BRCLNAFC;"#opikmusuhbersama 
Cc @DriverGojekPro @lambeonlen @CeritaTranspOL @jokowi @Pak_JKhttps://twitter.com/LegendForum/status/950462388704198656 …";FALSE;1;2;;/BRCLNAFC/status/950668280770908160
08-Jan-18;11.59 PM;@luluhusnaa;secerah hati saat mantan kembali;TRUE;;1;;/luluhusnaa/status/950638029546315777
05-Jan-18;1.09 AM;@herrysw;Oh ok. Terima kasih atas informasinya.;TRUE;;;1;/herrysw/status/949206321340997633
03-Jan-18;6.02 AM;@efyud;"mau rawat wajah apapun tetap akan kalah sama bapak ini, karena dia ...

@CeritaTranspOL pic.twitter.com/vRGYAnUatG";FALSE;;;1;/efyud/status/948555079816167424
03-Jan-18;4.44 AM;@yogiadinugraha;Busyet. Kagak ada pengecekan semacam klarifikasi ke driver dulu gitu? Kan kalo diminta klarifikasi driver bisa kasih bukti misal screenshot chat dg penumpang gitu.. surem banget menejemennya ya sebelah pihak;TRUE;;;;/yogiadinugraha/status/948535656573124613
03-Jan-18;4.12 AM;@chachastaar;Wow, apalah aku tanpa Go-Jek  @CeritaTranspOL @gojekindonesiapic.twitter.com/av6kP4RFML;FALSE;;;;/chachastaar/status/948527556596154368
03-Jan-18;4.06 AM;@yogiadinugraha;Lagian emang gojek sebegitu gampangnya suspend driver ya?;TRUE;1;;;/yogiadinugraha/status/948526002950479874
03-Jan-18;3.33 AM;@panjiadithama;Haduh sedih liat rekan PM gegara cust gini. Ane mending cancel aja dech. Semoga kita semu ketemu dgn cust baik dan mengerti kita.amin;TRUE;;;;/panjiadithama/status/948517676980187136
03-Jan-18;3.03 AM;@pakde_lukman;Saya juga pernah kaya gitu. Order Go food, Kayanya dia memanfaatkan biar bayarnya lebih murah. Bilangnya ga sengaja milih titik ambil. Pas saya protes bilangnya driver kemarin aja bilang gak apa2.;TRUE;;;;/pakde_lukman/status/948510132467453953
03-Jan-18;2.49 AM;@dijalannn;Makanya parah banget , padahal pasti bilangin baik baik , gw juga pernah gtu , untung ga di laporin;TRUE;1;;;/dijalannn/status/948506681503137795
03-Jan-18;2.48 AM;@kejO_Online;Ada ya orang jahat begini. Ckckckckckck.......;TRUE;4;;;/kejO_Online/status/948506422261686274
02-Jan-18;11.33 PM;@galihnyaryu;setuju kang,  kita ga dapet keadilan di dunia insya allah nanti dapet di akhirat nanti karena ada yg maha adil dan maha mengetahui;TRUE;;;;/galihnyaryu/status/948457321847341056
02-Jan-18;9.55 PM;@mochamzah_;"Rata2 setiap diminta penjelasan tentang kesalahan pihak grab cuman bilang ""itu sudah ketentuan sistem"" banyak mitra dapat jawaban seperti itu, seperti pihak grab tidak terbuka";TRUE;1;;;/mochamzah_/status/948432614267928576
02-Jan-18;9.55 AM;@eLin_lim;wow, kok kesannya mananjemennya lepas tangan gitu ya? ya semoga aja dgn ada yg ngeluh langsung mereka bisa sadar + memperbaiki diri ya.;TRUE;;;;/eLin_lim/status/948251433949786112
02-Jan-18;3.01 AM;@niwerdyh;"Kalo watir ke performa driver, coba pake grab aja mas, driver ga ada masalah performa kalo dicancel dari pihak customer ko.
Makanya beberapa driver kalo ada kendala seringnya minta customer yang cancel..";TRUE;;;;/niwerdyh/status/948147209077268480
01-Jan-18;10.23 PM;@eLin_lim;ya ini parahnya, perusahaan yg jualannya jasa, tapi CS kayak bot :(;TRUE;1;;;/eLin_lim/status/948077337727328257
